ibotpeaches/messages/2013/_space_.asc	https://raw.githubusercontent.com/iBotPeaches/cicada_3301/master/messages/2013/%3Cspace%3E.asc	upstream github.com/iBotPeaches/cicada_3301. UPSTREAM FILENAME IS LITERALLY "<space>.asc" (angle brackets); renamed to _space_.asc because NTFS forbids < and > in filenames. Bytes unmodified.
ibotpeaches/messages/2014/_data-blob_.asc	https://raw.githubusercontent.com/iBotPeaches/cicada_3301/master/messages/2014/%3Cdata-blob%3E.asc	upstream github.com/iBotPeaches/cicada_3301. UPSTREAM FILENAME IS LITERALLY "<data-blob>.asc" (angle brackets); renamed to _data-blob_.asc for NTFS. Bytes unmodified.
